Variables=  "s" "x" "y" "z" "scale" "rot_x" "rot_y" "rot_z" "rot_axis"
zone T="guide-curve"  i= 161 
0.656493 38.240467 5.286977 -20.200000 4.977564 0.000000 0.000000 1.576357 0.000000 
0.663930 38.392640 5.309855 -20.400000 4.928670 0.000000 0.000000 1.605100 0.000000 
0.671368 38.544787 5.333143 -20.600000 4.879779 0.000000 0.000000 1.633175 0.000000 
0.678805 38.696907 5.356854 -20.800000 4.830888 0.000000 0.000000 1.660502 0.000000 
0.686243 38.849000 5.381000 -21.000000 4.782000 0.000000 0.000000 1.687000 0.000000 
0.693701 39.001498 5.405663 -21.200000 4.732974 0.000000 0.000000 1.712707 0.000000 
0.701160 39.153968 5.430769 -21.400000 4.683951 0.000000 0.000000 1.737690 0.000000 
0.708618 39.306409 5.456312 -21.600000 4.634931 0.000000 0.000000 1.762139 0.000000 
0.716077 39.458823 5.482284 -21.800000 4.585916 0.000000 0.000000 1.786243 0.000000 
0.723536 39.611209 5.508677 -22.000000 4.536906 0.000000 0.000000 1.810194 0.000000 
0.730994 39.763568 5.535484 -22.200000 4.487903 0.000000 0.000000 1.834180 0.000000 
0.738453 39.915901 5.562697 -22.400000 4.438906 0.000000 0.000000 1.858391 0.000000 
0.745912 40.068208 5.590309 -22.600000 4.389918 0.000000 0.000000 1.883017 0.000000 
0.753370 40.220489 5.618312 -22.800000 4.340938 0.000000 0.000000 1.908248 0.000000 
0.760829 40.372745 5.646698 -23.000000 4.291969 0.000000 0.000000 1.934274 0.000000 
0.768288 40.524976 5.675461 -23.200000 4.243009 0.000000 0.000000 1.961284 0.000000 
0.775746 40.677182 5.704592 -23.400000 4.194062 0.000000 0.000000 1.989469 0.000000 
0.783205 40.829365 5.734084 -23.600000 4.145126 0.000000 0.000000 2.019018 0.000000 
0.790664 40.981523 5.763929 -23.800000 4.096204 0.000000 0.000000 2.050120 0.000000 
0.798122 41.133659 5.794120 -24.000000 4.047296 0.000000 0.000000 2.082967 0.000000 
0.805581 41.285771 5.824650 -24.200000 3.998404 0.000000 0.000000 2.117747 0.000000 
0.813040 41.437861 5.855510 -24.400000 3.949527 0.000000 0.000000 2.154651 0.000000 
0.820498 41.589929 5.886694 -24.600000 3.900667 0.000000 0.000000 2.193868 0.000000 
0.827957 41.741975 5.918193 -24.800000 3.851824 0.000000 0.000000 2.235587 0.000000 
